user_id,event_type,event_time
446,signup,2026-04-30
447,signup,2025-12-24
448,signup,2026-08-14
449,signup,2026-03-09
450,signup,2025-12-14
450,kyc_completed,2025-12-17
451,signup,2026-08-16
452,signup,2026-08-03
452,kyc_completed,2026-08-05
452,first_deposit,2026-08-10
453,signup,2026-03-01
453,kyc_completed,2026-03-04
454,signup,2025-09-10
454,kyc_completed,2025-09-13
455,signup,2026-04-06
455,kyc_completed,2026-04-06
456,signup,2026-03-22
456,kyc_completed,2026-03-24
456,first_deposit,2026-03-27
456,first_transaction,2026-03-29
457,signup,2025-10-24
457,kyc_completed,2025-10-25
457,first_deposit,2025-10-28
457,first_transaction,2025-10-29
458,signup,2026-04-19
458,kyc_completed,2026-04-20
459,signup,2026-07-04
460,signup,2025-10-09
461,signup,2026-05-22
461,kyc_completed,2026-05-23
462,signup,2025-10-22
463,signup,2026-05-31
463,kyc_completed,2026-06-03
463,first_deposit,2026-06-06
464,signup,2026-01-31
464,kyc_completed,2026-02-02
464,first_deposit,2026-02-09
465,signup,2025-09-03
465,kyc_completed,2025-09-04
465,first_deposit,2025-09-04
465,first_transaction,2025-09-05
466,signup,2026-08-18
466,kyc_completed,2026-08-18
466,first_deposit,2026-08-20
466,first_transaction,2026-08-22
467,signup,2025-10-31
467,kyc_completed,2025-11-03
468,signup,2026-04-05
468,kyc_completed,2026-04-08
468,first_deposit,2026-04-14
468,first_transaction,2026-04-16
469,signup,2025-11-06
470,signup,2026-08-06
471,signup,2026-05-27
471,kyc_completed,2026-05-29
471,first_deposit,2026-05-31
472,signup,2026-06-20
473,signup,2026-02-05
474,signup,2026-02-18
475,signup,2026-04-19
475,kyc_completed,2026-04-22
475,first_deposit,2026-04-27
475,first_transaction,2026-04-29
476,signup,2026-06-13
477,signup,2026-07-06
477,kyc_completed,2026-07-06
478,signup,2025-09-07
478,kyc_completed,2025-09-09
479,signup,2026-04-30
480,signup,2025-10-10
480,kyc_completed,2025-10-10
481,signup,2025-12-14
482,signup,2026-06-29
482,kyc_completed,2026-06-30
483,signup,2025-12-01
484,signup,2026-06-18
484,kyc_completed,2026-06-18
484,first_deposit,2026-06-25
484,first_transaction,2026-06-27
485,signup,2026-02-16
486,signup,2025-11-24
486,kyc_completed,2025-11-26
487,signup,2025-12-31
487,kyc_completed,2026-01-03
488,signup,2026-03-13
488,kyc_completed,2026-03-16
488,first_deposit,2026-03-19
488,first_transaction,2026-03-19
489,signup,2026-06-06
489,kyc_completed,2026-06-06
490,signup,2026-04-09
490,kyc_completed,2026-04-12
491,signup,2026-08-06
491,kyc_completed,2026-08-08
491,first_deposit,2026-08-13
491,first_transaction,2026-08-13
492,signup,2026-07-13
493,signup,2026-06-02
493,kyc_completed,2026-06-02
494,signup,2026-04-08
495,signup,2025-12-15
496,signup,2026-01-29
496,kyc_completed,2026-01-31
497,signup,2025-10-14
497,kyc_completed,2025-10-16
497,first_deposit,2025-10-17
497,first_transaction,2025-10-18
498,signup,2026-01-15
499,signup,2026-08-04
500,signup,2026-02-03
501,signup,2025-10-12
501,kyc_completed,2025-10-15
501,first_deposit,2025-10-22
501,first_transaction,2025-10-23
502,signup,2026-04-26
502,kyc_completed,2026-04-29
503,signup,2026-08-17
503,kyc_completed,2026-08-17
504,signup,2026-07-13
504,kyc_completed,2026-07-14
504,first_deposit,2026-07-20
504,first_transaction,2026-07-22
505,signup,2025-12-09
505,kyc_completed,2025-12-11
506,signup,2026-02-13
507,signup,2026-03-13
508,signup,2025-11-30
508,kyc_completed,2025-11-30
508,first_deposit,2025-12-02
508,first_transaction,2025-12-04
509,signup,2025-12-07
510,signup,2025-11-26
511,signup,2026-08-29
512,signup,2026-05-30
513,signup,2026-07-04
513,kyc_completed,2026-07-06
514,signup,2026-06-25
514,kyc_completed,2026-06-28
514,first_deposit,2026-07-05
514,first_transaction,2026-07-06
515,signup,2026-08-16
516,signup,2025-10-09
516,kyc_completed,2025-10-10
517,signup,2026-07-18
517,kyc_completed,2026-07-21
518,signup,2025-09-25
519,signup,2026-02-21
520,signup,2026-04-05
520,kyc_completed,2026-04-05
520,first_deposit,2026-04-05
520,first_transaction,2026-04-05
521,signup,2026-01-09
522,signup,2025-10-24
522,kyc_completed,2025-10-27
522,first_deposit,2025-10-29
522,first_transaction,2025-11-02
523,signup,2025-11-09
524,signup,2026-06-28
524,kyc_completed,2026-06-30
524,first_deposit,2026-07-02
524,first_transaction,2026-07-03
525,signup,2025-12-26
525,kyc_completed,2025-12-28
526,signup,2025-12-22
526,kyc_completed,2025-12-22
527,signup,2026-08-03
528,signup,2025-10-23
528,kyc_completed,2025-10-25
528,first_deposit,2025-10-31
528,first_transaction,2025-11-04
529,signup,2026-07-31
529,kyc_completed,2026-08-01
530,signup,2026-08-02
531,signup,2026-04-06
531,kyc_completed,2026-04-07
532,signup,2025-10-31
532,kyc_completed,2025-10-31
532,first_deposit,2025-11-07
533,signup,2025-10-27
533,kyc_completed,2025-10-28
533,first_deposit,2025-11-01
534,signup,2025-12-13
535,signup,2026-03-30
536,signup,2025-10-26
536,kyc_completed,2025-10-27
537,signup,2026-02-13
537,kyc_completed,2026-02-16
538,signup,2025-10-13
538,kyc_completed,2025-10-16
538,first_deposit,2025-10-23
538,first_transaction,2025-10-24
539,signup,2026-03-16
540,signup,2025-09-08
540,kyc_completed,2025-09-10
540,first_deposit,2025-09-14
540,first_transaction,2025-09-19
541,signup,2026-05-17
541,kyc_completed,2026-05-18
541,first_deposit,2026-05-24
542,signup,2025-09-21
542,kyc_completed,2025-09-21
543,signup,2025-11-10
543,kyc_completed,2025-11-11
544,signup,2025-11-03
544,kyc_completed,2025-11-03
544,first_deposit,2025-11-07
544,first_transaction,2025-11-09
545,signup,2026-06-30
545,kyc_completed,2026-06-30
545,first_deposit,2026-07-04
545,first_transaction,2026-07-05
546,signup,2025-09-20
546,kyc_completed,2025-09-20
546,first_deposit,2025-09-23
546,first_transaction,2025-09-25
547,signup,2026-02-04
548,signup,2026-04-04
549,signup,2026-03-07
550,signup,2026-05-06
550,kyc_completed,2026-05-09
550,first_deposit,2026-05-16
550,first_transaction,2026-05-18
551,signup,2026-06-20
551,kyc_completed,2026-06-22
551,first_deposit,2026-06-28
552,signup,2026-01-22
553,signup,2026-06-29
553,kyc_completed,2026-06-29
554,signup,2025-12-25
554,kyc_completed,2025-12-25
555,signup,2026-08-25
555,kyc_completed,2026-08-25
555,first_deposit,2026-08-30
555,first_transaction,2026-08-31
556,signup,2026-03-03
556,kyc_completed,2026-03-06
556,first_deposit,2026-03-06
557,signup,2026-05-26
558,signup,2026-07-16
559,signup,2026-06-16
559,kyc_completed,2026-06-16
559,first_deposit,2026-06-19
559,first_transaction,2026-06-23
560,signup,2026-07-07
560,kyc_completed,2026-07-09
560,first_deposit,2026-07-13
560,first_transaction,2026-07-15
561,signup,2026-03-15
561,kyc_completed,2026-03-16
561,first_deposit,2026-03-19
561,first_transaction,2026-03-23
562,signup,2025-09-16
562,kyc_completed,2025-09-18
562,first_deposit,2025-09-23
562,first_transaction,2025-09-23
563,signup,2026-02-27
563,kyc_completed,2026-03-01
563,first_deposit,2026-03-08
563,first_transaction,2026-03-11
564,signup,2025-11-06
564,kyc_completed,2025-11-08
565,signup,2026-07-21
565,kyc_completed,2026-07-22
565,first_deposit,2026-07-27
565,first_transaction,2026-07-31
566,signup,2025-11-26
567,signup,2025-11-23
567,kyc_completed,2025-11-26
567,first_deposit,2025-11-27
568,signup,2025-11-30
568,kyc_completed,2025-12-03
568,first_deposit,2025-12-03
569,signup,2026-04-22
569,kyc_completed,2026-04-22
570,signup,2026-03-27
571,signup,2026-08-12
571,kyc_completed,2026-08-15
572,signup,2026-01-30
572,kyc_completed,2026-02-02
572,first_deposit,2026-02-08
572,first_transaction,2026-02-11
573,signup,2025-12-12
574,signup,2025-09-18
574,kyc_completed,2025-09-20
575,signup,2025-09-03
575,kyc_completed,2025-09-04
576,signup,2026-01-14
576,kyc_completed,2026-01-17
576,first_deposit,2026-01-23
576,first_transaction,2026-01-23
577,signup,2026-08-03
577,kyc_completed,2026-08-03
577,first_deposit,2026-08-06
578,signup,2026-03-10
578,kyc_completed,2026-03-13
578,first_deposit,2026-03-14
578,first_transaction,2026-03-16
579,signup,2026-07-23
579,kyc_completed,2026-07-25
580,signup,2025-10-08
581,signup,2025-10-04
582,signup,2026-07-01
583,signup,2025-10-09
583,kyc_completed,2025-10-12
584,signup,2025-09-19
584,kyc_completed,2025-09-22
584,first_deposit,2025-09-28
584,first_transaction,2025-09-30
585,signup,2026-01-26
586,signup,2026-08-03
587,signup,2026-05-09
588,signup,2025-10-07
588,kyc_completed,2025-10-08
589,signup,2026-07-02
590,signup,2026-07-05
590,kyc_completed,2026-07-05
590,first_deposit,2026-07-05
590,first_transaction,2026-07-06
591,signup,2026-06-19
591,kyc_completed,2026-06-19
591,first_deposit,2026-06-23
591,first_transaction,2026-06-25
592,signup,2026-07-26
593,signup,2025-11-27
593,kyc_completed,2025-11-27
594,signup,2026-08-23
594,kyc_completed,2026-08-25
594,first_deposit,2026-08-25
594,first_transaction,2026-08-26
595,signup,2025-12-26
596,signup,2026-06-19
597,signup,2026-03-30
597,kyc_completed,2026-04-02
598,signup,2026-06-11
598,kyc_completed,2026-06-13
598,first_deposit,2026-06-14
599,signup,2026-04-17
599,kyc_completed,2026-04-17
599,first_deposit,2026-04-21
600,signup,2026-04-22
600,kyc_completed,2026-04-25
601,signup,2026-04-13
601,kyc_completed,2026-04-16
601,first_deposit,2026-04-22
601,first_transaction,2026-04-27
602,signup,2026-06-11
602,kyc_completed,2026-06-12
603,signup,2026-05-28
603,kyc_completed,2026-05-28
603,first_deposit,2026-05-31
603,first_transaction,2026-06-01
604,signup,2025-10-19
604,kyc_completed,2025-10-20
604,first_deposit,2025-10-21
604,first_transaction,2025-10-24
605,signup,2026-06-28
605,kyc_completed,2026-07-01
606,signup,2026-03-15
606,kyc_completed,2026-03-17
607,signup,2025-12-27
608,signup,2026-03-07
608,kyc_completed,2026-03-07
609,signup,2026-08-18
609,kyc_completed,2026-08-20
610,signup,2026-07-10
611,signup,2026-07-01
612,signup,2026-02-16
613,signup,2026-06-13
613,kyc_completed,2026-06-13
614,signup,2026-01-19
614,kyc_completed,2026-01-22
614,first_deposit,2026-01-25
614,first_transaction,2026-01-28
615,signup,2026-05-08
616,signup,2026-04-21
616,kyc_completed,2026-04-23
617,signup,2025-11-30
617,kyc_completed,2025-12-01
618,signup,2025-12-06
618,kyc_completed,2025-12-09
618,first_deposit,2025-12-15
618,first_transaction,2025-12-15
619,signup,2025-09-23
619,kyc_completed,2025-09-25
619,first_deposit,2025-10-01
619,first_transaction,2025-10-05
620,signup,2025-10-21
620,kyc_completed,2025-10-21
621,signup,2026-02-05
621,kyc_completed,2026-02-08
621,first_deposit,2026-02-14
621,first_transaction,2026-02-17
622,signup,2026-02-21
622,kyc_completed,2026-02-21
623,signup,2025-10-31
623,kyc_completed,2025-10-31
624,signup,2026-01-30
624,kyc_completed,2026-01-31
624,first_deposit,2026-02-06
624,first_transaction,2026-02-06
625,signup,2026-04-08
626,signup,2025-11-24
626,kyc_completed,2025-11-27
626,first_deposit,2025-11-28
626,first_transaction,2025-12-01
627,signup,2026-01-02
628,signup,2026-01-12
628,kyc_completed,2026-01-14
629,signup,2026-03-03
630,signup,2026-01-12
630,kyc_completed,2026-01-13
630,first_deposit,2026-01-19
630,first_transaction,2026-01-22
631,signup,2026-05-27
632,signup,2025-12-29
633,signup,2026-02-05
634,signup,2026-01-17
634,kyc_completed,2026-01-19
635,signup,2025-11-06
635,kyc_completed,2025-11-09
636,signup,2026-05-08
636,kyc_completed,2026-05-08
636,first_deposit,2026-05-11
637,signup,2025-11-25
637,kyc_completed,2025-11-25
637,first_deposit,2025-12-02
637,first_transaction,2025-12-03
638,signup,2025-12-18
638,kyc_completed,2025-12-21
638,first_deposit,2025-12-21
638,first_transaction,2025-12-21
639,signup,2026-06-16
639,kyc_completed,2026-06-16
640,signup,2026-08-12
641,signup,2026-05-03
642,signup,2026-07-31
642,kyc_completed,2026-08-02
643,signup,2026-07-08
644,signup,2026-02-23
645,signup,2026-06-08
645,kyc_completed,2026-06-11
645,first_deposit,2026-06-16
645,first_transaction,2026-06-20
646,signup,2025-12-29
646,kyc_completed,2026-01-01
646,first_deposit,2026-01-06
646,first_transaction,2026-01-11
647,signup,2026-02-15
647,kyc_completed,2026-02-17
648,signup,2026-03-14
649,signup,2026-08-16
649,kyc_completed,2026-08-17
649,first_deposit,2026-08-23
649,first_transaction,2026-08-27
650,signup,2026-07-06
650,kyc_completed,2026-07-06
650,first_deposit,2026-07-06
650,first_transaction,2026-07-11
651,signup,2026-02-26
651,kyc_completed,2026-02-27
652,signup,2026-04-26
653,signup,2025-11-13
654,signup,2026-06-20
655,signup,2026-03-21
656,signup,2026-03-13
657,signup,2026-06-06
657,kyc_completed,2026-06-09
658,signup,2026-04-19
659,signup,2025-09-27
659,kyc_completed,2025-09-30
660,signup,2025-12-14
661,signup,2025-11-04
661,kyc_completed,2025-11-05
662,signup,2026-05-26
662,kyc_completed,2026-05-28
662,first_deposit,2026-05-31
662,first_transaction,2026-05-31
663,signup,2025-09-13
663,kyc_completed,2025-09-13
664,signup,2025-11-13
664,kyc_completed,2025-11-13
664,first_deposit,2025-11-17
664,first_transaction,2025-11-21
665,signup,2026-04-06
665,kyc_completed,2026-04-08
665,first_deposit,2026-04-10
666,signup,2026-05-11
666,kyc_completed,2026-05-13
667,signup,2026-03-03
667,kyc_completed,2026-03-06
667,first_deposit,2026-03-13
667,first_transaction,2026-03-14
668,signup,2026-07-11
668,kyc_completed,2026-07-11
669,signup,2026-08-01
669,kyc_completed,2026-08-04
669,first_deposit,2026-08-08
669,first_transaction,2026-08-11
670,signup,2025-10-19
671,signup,2026-08-13
671,kyc_completed,2026-08-13
671,first_deposit,2026-08-19
671,first_transaction,2026-08-22
672,signup,2026-04-12
673,signup,2026-04-20
673,kyc_completed,2026-04-21
673,first_deposit,2026-04-24
673,first_transaction,2026-04-26
674,signup,2025-10-05
674,kyc_completed,2025-10-06
675,signup,2026-04-15
676,signup,2026-05-23
677,signup,2026-03-31
677,kyc_completed,2026-04-02
678,signup,2025-10-01
678,kyc_completed,2025-10-04
678,first_deposit,2025-10-11
678,first_transaction,2025-10-14
679,signup,2026-03-10
680,signup,2026-08-07
680,kyc_completed,2026-08-08
680,first_deposit,2026-08-11
680,first_transaction,2026-08-12
681,signup,2026-05-22
682,signup,2025-10-21
683,signup,2026-08-16
683,kyc_completed,2026-08-16
683,first_deposit,2026-08-17
683,first_transaction,2026-08-20
684,signup,2026-08-16
684,kyc_completed,2026-08-19
685,signup,2025-11-01
685,kyc_completed,2025-11-02
685,first_deposit,2025-11-02
685,first_transaction,2025-11-04
686,signup,2026-06-19
686,kyc_completed,2026-06-22
687,signup,2026-01-27
687,kyc_completed,2026-01-30
687,first_deposit,2026-02-02
687,first_transaction,2026-02-06
688,signup,2026-04-05
688,kyc_completed,2026-04-05
688,first_deposit,2026-04-11
689,signup,2026-02-10
689,kyc_completed,2026-02-10
689,first_deposit,2026-02-12
689,first_transaction,2026-02-13
690,signup,2026-06-12
690,kyc_completed,2026-06-13
690,first_deposit,2026-06-15
690,first_transaction,2026-06-20
691,signup,2026-08-29
691,kyc_completed,2026-08-31
691,first_deposit,2026-09-05
691,first_transaction,2026-09-09
692,signup,2026-06-17
692,kyc_completed,2026-06-18
693,signup,2026-08-06
693,kyc_completed,2026-08-08
694,signup,2026-08-11
695,signup,2025-10-03
695,kyc_completed,2025-10-03
696,signup,2025-12-02
696,kyc_completed,2025-12-05
697,signup,2026-05-21
697,kyc_completed,2026-05-24
697,first_deposit,2026-05-27
697,first_transaction,2026-05-29
698,signup,2026-04-03
698,kyc_completed,2026-04-06
698,first_deposit,2026-04-11
698,first_transaction,2026-04-12
699,signup,2025-09-19
699,kyc_completed,2025-09-20
699,first_deposit,2025-09-22
699,first_transaction,2025-09-22
700,signup,2025-10-05
701,signup,2026-03-09
701,kyc_completed,2026-03-11
702,signup,2026-04-13
703,signup,2025-11-01
704,signup,2025-11-02
704,kyc_completed,2025-11-02
704,first_deposit,2025-11-07
704,first_transaction,2025-11-07
705,signup,2025-10-18
706,signup,2026-03-25
706,kyc_completed,2026-03-26
706,first_deposit,2026-03-31
706,first_transaction,2026-04-01
707,signup,2025-09-03
707,kyc_completed,2025-09-04
707,first_deposit,2025-09-08
707,first_transaction,2025-09-13
708,signup,2026-03-28
708,kyc_completed,2026-03-30
709,signup,2026-02-21
710,signup,2026-02-17
710,kyc_completed,2026-02-19
710,first_deposit,2026-02-23
710,first_transaction,2026-02-25
711,signup,2026-05-06
711,kyc_completed,2026-05-07
712,signup,2026-03-10
713,signup,2026-05-23
713,kyc_completed,2026-05-26
713,first_deposit,2026-05-27
714,signup,2026-06-06
714,kyc_completed,2026-06-08
714,first_deposit,2026-06-10
714,first_transaction,2026-06-14
715,signup,2026-08-01
715,kyc_completed,2026-08-03
716,signup,2026-06-18
717,signup,2026-03-08
717,kyc_completed,2026-03-09
717,first_deposit,2026-03-11
717,first_transaction,2026-03-14
718,signup,2026-02-27
718,kyc_completed,2026-03-01
718,first_deposit,2026-03-01
719,signup,2025-11-25
719,kyc_completed,2025-11-26
719,first_deposit,2025-11-27
719,first_transaction,2025-11-28
720,signup,2026-04-07
720,kyc_completed,2026-04-09
720,first_deposit,2026-04-12
720,first_transaction,2026-04-13
721,signup,2025-10-21
721,kyc_completed,2025-10-21
721,first_deposit,2025-10-25
721,first_transaction,2025-10-26
722,signup,2026-08-05
722,kyc_completed,2026-08-05
722,first_deposit,2026-08-06
722,first_transaction,2026-08-09
723,signup,2026-07-05
723,kyc_completed,2026-07-06
724,signup,2025-10-14
725,signup,2026-06-14
726,signup,2025-10-13
726,kyc_completed,2025-10-15
727,signup,2026-05-21
727,kyc_completed,2026-05-21
728,signup,2025-10-02
729,signup,2026-02-25
729,kyc_completed,2026-02-25
729,first_deposit,2026-02-25
729,first_transaction,2026-03-01
730,signup,2026-04-28
730,kyc_completed,2026-04-28
730,first_deposit,2026-05-04
730,first_transaction,2026-05-05
731,signup,2026-05-24
731,kyc_completed,2026-05-27
732,signup,2026-01-31
732,kyc_completed,2026-01-31
733,signup,2026-08-02
734,signup,2026-06-09
734,kyc_completed,2026-06-09
735,signup,2025-11-15
735,kyc_completed,2025-11-18
736,signup,2026-05-03
736,kyc_completed,2026-05-04
737,signup,2026-05-24
738,signup,2025-12-31
738,kyc_completed,2026-01-03
738,first_deposit,2026-01-03
738,first_transaction,2026-01-04
739,signup,2026-05-27
739,kyc_completed,2026-05-30
739,first_deposit,2026-05-31
739,first_transaction,2026-06-05
740,signup,2026-07-25
741,signup,2026-06-25
742,signup,2026-06-05
743,signup,2026-04-19
743,kyc_completed,2026-04-20
744,signup,2025-12-08
744,kyc_completed,2025-12-11
745,signup,2026-06-17
745,kyc_completed,2026-06-18
746,signup,2026-01-11
746,kyc_completed,2026-01-13
746,first_deposit,2026-01-17
746,first_transaction,2026-01-19
747,signup,2026-03-13
748,signup,2025-12-24
748,kyc_completed,2025-12-25
748,first_deposit,2025-12-30
748,first_transaction,2026-01-03
749,signup,2025-12-23
750,signup,2025-10-28
751,signup,2026-08-16
751,kyc_completed,2026-08-18
751,first_deposit,2026-08-18
751,first_transaction,2026-08-22
752,signup,2025-10-24
752,kyc_completed,2025-10-25
753,signup,2025-10-02
754,signup,2026-08-07
754,kyc_completed,2026-08-10
755,signup,2026-03-22
756,signup,2026-02-07
756,kyc_completed,2026-02-08
756,first_deposit,2026-02-10
756,first_transaction,2026-02-13
757,signup,2026-05-27
757,kyc_completed,2026-05-27
