user_id,signup_date,channel,country,device,age_band,ab_group
503,2026-08-17,organic,PT,android,18-24,not_in_test
504,2026-07-13,paid_social,UK,android,18-24,not_in_test
505,2025-12-09,referral,UK,android,25-34,not_in_test
506,2026-02-13,referral,UK,ios,35-44,not_in_test
507,2026-03-13,paid_social,UK,android,18-24,treatment
508,2025-11-30,organic,UK,android,18-24,not_in_test
509,2025-12-07,organic,PT,ios,35-44,not_in_test
510,2025-11-26,referral,PT,android,18-24,not_in_test
511,2026-08-29,paid_social,PL,ios,25-34,not_in_test
512,2026-05-30,referral,UK,android,25-34,not_in_test
513,2026-07-04,organic,ES,android,25-34,not_in_test
514,2026-06-25,paid_social,ES,ios,35-44,not_in_test
515,2026-08-16,app_store,PL,ios,45+,not_in_test
516,2025-10-09,organic,PT,ios,18-24,not_in_test
517,2026-07-18,organic,PT,ios,18-24,not_in_test
518,2025-09-25,referral,PT,ios,25-34,not_in_test
519,2026-02-21,paid_social,UK,ios,25-34,not_in_test
520,2026-04-05,app_store,PL,ios,25-34,treatment
521,2026-01-09,app_store,UK,android,35-44,not_in_test
522,2025-10-24,referral,ES,ios,25-34,not_in_test
523,2025-11-09,organic,PT,ios,25-34,not_in_test
524,2026-06-28,paid_social,ES,ios,18-24,not_in_test
525,2025-12-26,app_store,UK,ios,35-44,not_in_test
526,2025-12-22,paid_social,PL,ios,25-34,not_in_test
527,2026-08-03,app_store,PT,android,25-34,not_in_test
528,2025-10-23,referral,ES,ios,25-34,not_in_test
529,2026-07-31,organic,ES,android,18-24,not_in_test
530,2026-08-02,paid_social,UK,ios,25-34,not_in_test
531,2026-04-06,referral,ES,ios,18-24,treatment
532,2025-10-31,organic,ES,android,25-34,not_in_test
533,2025-10-27,organic,ES,ios,18-24,not_in_test
534,2025-12-13,referral,PL,ios,25-34,not_in_test
535,2026-03-30,organic,ES,ios,25-34,control
536,2025-10-26,organic,UK,android,35-44,not_in_test
537,2026-02-13,referral,UK,ios,25-34,not_in_test
538,2025-10-13,referral,UK,ios,18-24,not_in_test
539,2026-03-16,paid_social,PL,android,25-34,control
540,2025-09-08,app_store,ES,android,25-34,not_in_test
541,2026-05-17,app_store,PL,android,25-34,not_in_test
542,2025-09-21,paid_social,PL,ios,18-24,not_in_test
543,2025-11-10,organic,PT,android,25-34,not_in_test
544,2025-11-03,referral,PL,android,18-24,not_in_test
545,2026-06-30,organic,PL,ios,18-24,not_in_test
546,2025-09-20,app_store,PL,android,35-44,not_in_test
547,2026-02-04,paid_social,PL,android,18-24,not_in_test
548,2026-04-04,paid_social,PL,ios,35-44,treatment
549,2026-03-07,paid_social,ES,ios,25-34,control
550,2026-05-06,paid_social,PL,ios,18-24,not_in_test
551,2026-06-20,app_store,PL,android,25-34,not_in_test
552,2026-01-22,organic,PL,android,18-24,not_in_test
553,2026-06-29,app_store,ES,ios,35-44,not_in_test
554,2025-12-25,organic,PL,ios,18-24,not_in_test
555,2026-08-25,referral,ES,ios,25-34,not_in_test
556,2026-03-03,app_store,PL,ios,35-44,control
557,2026-05-26,paid_social,UK,android,18-24,not_in_test
558,2026-07-16,organic,PL,ios,35-44,not_in_test
559,2026-06-16,app_store,UK,ios,25-34,not_in_test
560,2026-07-07,app_store,UK,ios,45+,not_in_test
561,2026-03-15,organic,UK,ios,25-34,control
562,2025-09-16,paid_social,PT,android,25-34,not_in_test
563,2026-02-27,app_store,PL,android,35-44,not_in_test
564,2025-11-06,organic,PL,android,25-34,not_in_test
565,2026-07-21,paid_social,PL,ios,35-44,not_in_test
566,2025-11-26,paid_social,UK,android,25-34,not_in_test
567,2025-11-23,organic,ES,ios,25-34,not_in_test
568,2025-11-30,app_store,ES,ios,45+,not_in_test
569,2026-04-22,organic,PT,android,25-34,control
570,2026-03-27,app_store,UK,ios,35-44,treatment
571,2026-08-12,paid_social,ES,ios,45+,not_in_test
572,2026-01-30,paid_social,ES,ios,35-44,not_in_test
573,2025-12-12,paid_social,UK,android,35-44,not_in_test
574,2025-09-18,paid_social,UK,ios,18-24,not_in_test
575,2025-09-03,app_store,UK,android,18-24,not_in_test
576,2026-01-14,referral,PT,ios,35-44,not_in_test
577,2026-08-03,referral,PL,ios,45+,not_in_test
578,2026-03-10,paid_social,UK,ios,25-34,treatment
579,2026-07-23,organic,UK,android,35-44,not_in_test
580,2025-10-08,organic,PL,android,18-24,not_in_test
581,2025-10-04,referral,PT,ios,18-24,not_in_test
582,2026-07-01,paid_social,PL,android,18-24,not_in_test
583,2025-10-09,paid_social,UK,ios,18-24,not_in_test
584,2025-09-19,paid_social,PL,android,18-24,not_in_test
585,2026-01-26,paid_social,ES,ios,18-24,not_in_test
586,2026-08-03,referral,UK,ios,25-34,not_in_test
587,2026-05-09,paid_social,PL,android,25-34,not_in_test
588,2025-10-07,app_store,UK,ios,25-34,not_in_test
589,2026-07-02,organic,UK,android,25-34,not_in_test
590,2026-07-05,paid_social,ES,ios,25-34,not_in_test
591,2026-06-19,organic,ES,ios,18-24,not_in_test
592,2026-07-26,app_store,UK,ios,25-34,not_in_test
593,2025-11-27,paid_social,UK,ios,18-24,not_in_test
594,2026-08-23,paid_social,UK,ios,35-44,not_in_test
595,2025-12-26,app_store,PL,ios,18-24,not_in_test
596,2026-06-19,paid_social,UK,android,18-24,not_in_test
597,2026-03-30,organic,PL,ios,18-24,control
598,2026-06-11,paid_social,UK,ios,18-24,not_in_test
599,2026-04-17,organic,PT,android,18-24,control
600,2026-04-22,app_store,ES,ios,45+,treatment
601,2026-04-13,referral,UK,android,18-24,treatment
602,2026-06-11,referral,PT,ios,25-34,not_in_test
603,2026-05-28,app_store,ES,android,25-34,not_in_test
604,2025-10-19,referral,UK,android,35-44,not_in_test
605,2026-06-28,paid_social,ES,ios,25-34,not_in_test
606,2026-03-15,organic,PL,ios,18-24,control
607,2025-12-27,paid_social,PL,ios,18-24,not_in_test
608,2026-03-07,app_store,PT,ios,25-34,control
609,2026-08-18,app_store,UK,ios,25-34,not_in_test
610,2026-07-10,referral,UK,android,25-34,not_in_test
611,2026-07-01,organic,PL,android,25-34,not_in_test
612,2026-02-16,organic,PT,ios,35-44,not_in_test
613,2026-06-13,app_store,ES,android,25-34,not_in_test
614,2026-01-19,organic,PL,ios,25-34,not_in_test
615,2026-05-08,paid_social,UK,ios,35-44,not_in_test
616,2026-04-21,paid_social,UK,ios,25-34,control
617,2025-11-30,organic,ES,ios,45+,not_in_test
618,2025-12-06,referral,UK,ios,35-44,not_in_test
619,2025-09-23,app_store,ES,ios,35-44,not_in_test
620,2025-10-21,referral,UK,ios,45+,not_in_test
621,2026-02-05,paid_social,UK,android,35-44,not_in_test
622,2026-02-21,paid_social,UK,android,18-24,not_in_test
623,2025-10-31,app_store,PL,android,25-34,not_in_test
624,2026-01-30,paid_social,UK,ios,25-34,not_in_test
625,2026-04-08,paid_social,ES,android,25-34,treatment
626,2025-11-24,referral,PL,ios,18-24,not_in_test
627,2026-01-02,organic,UK,ios,18-24,not_in_test
628,2026-01-12,organic,PL,ios,25-34,not_in_test
629,2026-03-03,app_store,UK,ios,35-44,treatment
630,2026-01-12,paid_social,PT,ios,18-24,not_in_test
631,2026-05-27,organic,PT,android,18-24,not_in_test
632,2025-12-29,organic,ES,android,25-34,not_in_test
633,2026-02-05,app_store,PL,ios,25-34,not_in_test
634,2026-01-17,paid_social,UK,android,18-24,not_in_test
635,2025-11-06,paid_social,PL,ios,18-24,not_in_test
636,2026-05-08,organic,PL,ios,25-34,not_in_test
637,2025-11-25,app_store,PL,ios,35-44,not_in_test
638,2025-12-18,app_store,UK,ios,18-24,not_in_test
639,2026-06-16,paid_social,UK,ios,45+,not_in_test
640,2026-08-12,organic,ES,ios,45+,not_in_test
641,2026-05-03,referral,ES,ios,25-34,not_in_test
642,2026-07-31,app_store,UK,android,45+,not_in_test
643,2026-07-08,referral,ES,android,25-34,not_in_test
644,2026-02-23,app_store,PT,android,25-34,not_in_test
645,2026-06-08,paid_social,UK,ios,35-44,not_in_test
646,2025-12-29,organic,ES,ios,18-24,not_in_test
647,2026-02-15,paid_social,ES,android,35-44,not_in_test
648,2026-03-14,app_store,PL,android,45+,treatment
649,2026-08-16,organic,PT,ios,25-34,not_in_test
650,2026-07-06,organic,UK,android,18-24,not_in_test
651,2026-02-26,referral,PL,android,18-24,not_in_test
652,2026-04-26,paid_social,PT,ios,18-24,control
653,2025-11-13,app_store,PL,android,18-24,not_in_test
654,2026-06-20,organic,UK,ios,35-44,not_in_test
655,2026-03-21,organic,PL,ios,18-24,control
656,2026-03-13,organic,ES,ios,45+,treatment
657,2026-06-06,referral,ES,android,35-44,not_in_test
658,2026-04-19,referral,UK,ios,35-44,control
659,2025-09-27,paid_social,PL,ios,25-34,not_in_test
660,2025-12-14,paid_social,UK,ios,18-24,not_in_test
661,2025-11-04,organic,PL,ios,35-44,not_in_test
662,2026-05-26,referral,UK,android,25-34,not_in_test
663,2025-09-13,app_store,ES,ios,18-24,not_in_test
664,2025-11-13,referral,PL,ios,35-44,not_in_test
665,2026-04-06,organic,PL,android,25-34,treatment
666,2026-05-11,paid_social,PT,android,25-34,not_in_test
667,2026-03-03,organic,UK,android,18-24,control
668,2026-07-11,organic,UK,ios,18-24,not_in_test
669,2026-08-01,organic,UK,ios,25-34,not_in_test
670,2025-10-19,organic,PL,android,18-24,not_in_test
671,2026-08-13,organic,ES,android,25-34,not_in_test
672,2026-04-12,referral,UK,ios,18-24,control
673,2026-04-20,organic,PT,android,25-34,control
674,2025-10-05,referral,UK,ios,25-34,not_in_test
675,2026-04-15,app_store,UK,android,25-34,control
676,2026-05-23,paid_social,PT,ios,35-44,not_in_test
677,2026-03-31,paid_social,ES,ios,25-34,treatment
678,2025-10-01,referral,ES,ios,18-24,not_in_test
679,2026-03-10,organic,PL,ios,25-34,control
680,2026-08-07,paid_social,PL,android,25-34,not_in_test
681,2026-05-22,paid_social,UK,android,25-34,not_in_test
682,2025-10-21,app_store,UK,ios,25-34,not_in_test
683,2026-08-16,app_store,ES,android,25-34,not_in_test
684,2026-08-16,app_store,PL,ios,25-34,not_in_test
685,2025-11-01,referral,UK,ios,35-44,not_in_test
686,2026-06-19,paid_social,UK,ios,18-24,not_in_test
687,2026-01-27,app_store,UK,ios,25-34,not_in_test
688,2026-04-05,app_store,PT,ios,45+,treatment
689,2026-02-10,paid_social,PL,android,35-44,not_in_test
690,2026-06-12,app_store,ES,android,18-24,not_in_test
691,2026-08-29,app_store,PL,ios,18-24,not_in_test
692,2026-06-17,paid_social,ES,ios,18-24,not_in_test
693,2026-08-06,organic,UK,android,18-24,not_in_test
694,2026-08-11,organic,UK,ios,25-34,not_in_test
695,2025-10-03,referral,UK,ios,25-34,not_in_test
696,2025-12-02,organic,UK,android,25-34,not_in_test
697,2026-05-21,paid_social,ES,android,35-44,not_in_test
698,2026-04-03,paid_social,ES,android,18-24,control
699,2025-09-19,app_store,UK,ios,25-34,not_in_test
700,2025-10-05,app_store,PL,ios,25-34,not_in_test
701,2026-03-09,referral,PL,android,35-44,treatment
702,2026-04-13,paid_social,PL,ios,25-34,treatment
703,2025-11-01,organic,UK,android,18-24,not_in_test
704,2025-11-02,referral,UK,ios,35-44,not_in_test
705,2025-10-18,organic,UK,android,18-24,not_in_test
706,2026-03-25,paid_social,ES,ios,25-34,treatment
707,2025-09-03,app_store,PL,ios,25-34,not_in_test
708,2026-03-28,paid_social,PT,android,25-34,control
709,2026-02-21,paid_social,ES,android,45+,not_in_test
710,2026-02-17,referral,UK,ios,25-34,not_in_test
711,2026-05-06,app_store,UK,android,25-34,not_in_test
712,2026-03-10,paid_social,UK,android,25-34,treatment
713,2026-05-23,paid_social,PT,android,35-44,not_in_test
714,2026-06-06,organic,PL,ios,25-34,not_in_test
715,2026-08-01,paid_social,UK,android,18-24,not_in_test
716,2026-06-18,organic,UK,android,35-44,not_in_test
717,2026-03-08,paid_social,PT,android,25-34,treatment
718,2026-02-27,referral,PT,android,45+,not_in_test
719,2025-11-25,organic,UK,ios,35-44,not_in_test
720,2026-04-07,paid_social,PT,android,35-44,treatment
721,2025-10-21,organic,UK,android,25-34,not_in_test
722,2026-08-05,organic,UK,ios,45+,not_in_test
723,2026-07-05,organic,UK,android,35-44,not_in_test
724,2025-10-14,organic,PT,android,25-34,not_in_test
725,2026-06-14,app_store,PT,ios,18-24,not_in_test
726,2025-10-13,app_store,PL,ios,25-34,not_in_test
727,2026-05-21,referral,UK,ios,18-24,not_in_test
728,2025-10-02,paid_social,PL,ios,18-24,not_in_test
729,2026-02-25,referral,UK,ios,18-24,not_in_test
730,2026-04-28,app_store,UK,android,18-24,treatment
731,2026-05-24,paid_social,PL,android,25-34,not_in_test
732,2026-01-31,organic,PL,ios,35-44,not_in_test
733,2026-08-02,referral,UK,ios,18-24,not_in_test
734,2026-06-09,app_store,UK,android,25-34,not_in_test
735,2025-11-15,organic,UK,android,45+,not_in_test
736,2026-05-03,paid_social,PL,android,25-34,not_in_test
737,2026-05-24,paid_social,PL,android,18-24,not_in_test
738,2025-12-31,paid_social,PT,ios,25-34,not_in_test
739,2026-05-27,referral,UK,android,25-34,not_in_test
740,2026-07-25,paid_social,UK,android,18-24,not_in_test
741,2026-06-25,app_store,UK,android,25-34,not_in_test
742,2026-06-05,referral,UK,android,45+,not_in_test
743,2026-04-19,organic,PT,ios,25-34,control
744,2025-12-08,app_store,UK,ios,45+,not_in_test
745,2026-06-17,referral,UK,ios,25-34,not_in_test
746,2026-01-11,paid_social,UK,ios,18-24,not_in_test
747,2026-03-13,paid_social,UK,ios,35-44,control
748,2025-12-24,app_store,ES,android,35-44,not_in_test
749,2025-12-23,paid_social,ES,ios,18-24,not_in_test
750,2025-10-28,organic,PL,ios,18-24,not_in_test
751,2026-08-16,organic,UK,android,25-34,not_in_test
752,2025-10-24,organic,PL,ios,45+,not_in_test
753,2025-10-02,referral,PL,ios,35-44,not_in_test
754,2026-08-07,organic,PL,android,25-34,not_in_test
755,2026-03-22,paid_social,UK,ios,35-44,control
756,2026-02-07,paid_social,UK,ios,18-24,not_in_test
757,2026-05-27,app_store,UK,ios,25-34,not_in_test
758,2026-01-18,paid_social,UK,ios,35-44,not_in_test
759,2025-10-17,app_store,PL,ios,18-24,not_in_test
760,2026-05-24,app_store,ES,ios,18-24,not_in_test
761,2025-11-04,organic,UK,android,25-34,not_in_test
762,2026-03-21,referral,PT,ios,45+,treatment
763,2026-08-12,organic,UK,ios,45+,not_in_test
764,2026-08-07,app_store,UK,ios,25-34,not_in_test
765,2026-01-10,paid_social,PL,android,25-34,not_in_test
766,2026-06-12,organic,UK,ios,25-34,not_in_test
767,2026-04-12,organic,ES,android,18-24,control
768,2026-02-22,paid_social,ES,android,25-34,not_in_test
769,2025-10-21,app_store,UK,ios,25-34,not_in_test
770,2026-01-15,referral,UK,android,18-24,not_in_test
771,2026-04-26,organic,UK,ios,35-44,treatment
772,2026-08-26,organic,ES,android,25-34,not_in_test
773,2025-09-02,paid_social,UK,android,35-44,not_in_test
774,2026-05-20,paid_social,PT,android,25-34,not_in_test
775,2026-07-06,organic,UK,ios,25-34,not_in_test
776,2026-08-13,organic,PL,ios,25-34,not_in_test
777,2026-02-02,app_store,UK,ios,45+,not_in_test
778,2025-10-14,paid_social,ES,ios,25-34,not_in_test
779,2025-12-08,referral,PT,android,25-34,not_in_test
780,2026-07-07,paid_social,UK,ios,35-44,not_in_test
781,2026-07-17,paid_social,UK,ios,35-44,not_in_test
782,2026-04-20,paid_social,PL,ios,45+,treatment
783,2025-10-15,organic,PL,android,25-34,not_in_test
784,2025-10-15,organic,ES,ios,18-24,not_in_test
785,2026-02-22,app_store,UK,android,18-24,not_in_test
786,2026-04-03,app_store,ES,android,25-34,treatment
787,2025-09-12,referral,UK,ios,18-24,not_in_test
788,2026-05-08,organic,ES,ios,45+,not_in_test
789,2026-03-18,organic,ES,android,45+,treatment
790,2025-09-05,organic,PL,android,25-34,not_in_test
791,2025-10-05,app_store,ES,ios,18-24,not_in_test
792,2026-02-13,app_store,PL,ios,18-24,not_in_test
793,2026-05-22,paid_social,PT,ios,25-34,not_in_test
794,2026-06-28,app_store,UK,android,25-34,not_in_test
795,2026-02-04,organic,UK,ios,35-44,not_in_test
796,2025-12-17,paid_social,PL,android,45+,not_in_test
797,2026-08-19,organic,ES,ios,18-24,not_in_test
798,2026-02-14,organic,ES,ios,45+,not_in_test
799,2025-12-24,app_store,PL,ios,45+,not_in_test
800,2026-02-09,app_store,ES,ios,35-44,not_in_test
801,2025-09-05,organic,PT,android,25-34,not_in_test
802,2025-12-19,organic,PT,ios,25-34,not_in_test
803,2026-03-07,paid_social,UK,android,25-34,treatment
804,2026-08-01,organic,PL,ios,25-34,not_in_test
805,2026-05-27,paid_social,PL,ios,18-24,not_in_test
806,2026-06-12,paid_social,PT,ios,25-34,not_in_test
807,2026-03-18,organic,PL,ios,45+,control
808,2025-10-11,organic,ES,android,18-24,not_in_test
809,2026-01-21,organic,ES,ios,18-24,not_in_test
810,2026-08-29,app_store,PL,ios,18-24,not_in_test
811,2025-09-17,paid_social,PT,ios,25-34,not_in_test
812,2026-07-18,paid_social,PL,android,25-34,not_in_test
813,2026-05-08,organic,PL,ios,18-24,not_in_test
814,2025-12-13,referral,PL,android,25-34,not_in_test
815,2026-06-11,organic,ES,android,18-24,not_in_test
816,2026-07-02,organic,ES,android,25-34,not_in_test
817,2025-09-16,referral,PT,ios,35-44,not_in_test
818,2025-10-09,referral,UK,ios,18-24,not_in_test
819,2026-05-01,organic,PL,android,35-44,not_in_test
820,2026-08-30,paid_social,ES,ios,25-34,not_in_test
821,2025-09-09,app_store,ES,android,25-34,not_in_test
822,2026-05-01,organic,ES,android,25-34,not_in_test
823,2025-10-20,organic,PT,android,35-44,not_in_test
824,2026-04-25,paid_social,PT,ios,35-44,treatment
825,2026-04-15,organic,UK,android,25-34,control
826,2025-10-03,paid_social,PT,ios,18-24,not_in_test
827,2026-05-06,referral,UK,android,25-34,not_in_test
828,2026-07-24,paid_social,ES,android,35-44,not_in_test
829,2026-07-12,paid_social,UK,ios,25-34,not_in_test
830,2025-09-11,paid_social,ES,ios,45+,not_in_test
831,2025-11-29,referral,PL,ios,18-24,not_in_test
832,2025-11-27,organic,UK,ios,25-34,not_in_test
833,2026-02-12,organic,PL,ios,25-34,not_in_test
834,2025-10-23,referral,PT,ios,18-24,not_in_test
835,2026-07-08,organic,PT,ios,25-34,not_in_test
836,2026-06-10,organic,PT,ios,18-24,not_in_test
837,2026-06-22,organic,PL,ios,18-24,not_in_test
838,2025-11-12,referral,UK,android,25-34,not_in_test
839,2025-09-06,organic,ES,ios,18-24,not_in_test
840,2026-07-29,referral,ES,android,25-34,not_in_test
841,2025-12-15,referral,PT,android,35-44,not_in_test
842,2026-04-27,paid_social,UK,android,35-44,treatment
843,2026-07-29,organic,PT,ios,18-24,not_in_test
844,2025-09-14,app_store,UK,ios,25-34,not_in_test
845,2025-09-02,organic,ES,ios,45+,not_in_test
846,2025-09-02,app_store,UK,ios,45+,not_in_test
847,2025-10-27,referral,UK,ios,45+,not_in_test
848,2025-09-19,organic,UK,ios,25-34,not_in_test
849,2026-06-26,referral,PT,android,25-34,not_in_test
850,2026-04-09,paid_social,PT,ios,25-34,treatment
851,2026-08-23,paid_social,PT,ios,35-44,not_in_test
852,2026-06-19,paid_social,UK,ios,18-24,not_in_test
853,2026-08-17,paid_social,ES,ios,18-24,not_in_test
854,2025-11-26,referral,PL,ios,18-24,not_in_test
855,2025-12-14,app_store,UK,ios,25-34,not_in_test
856,2026-07-07,organic,PT,android,18-24,not_in_test
857,2025-11-29,paid_social,PL,android,18-24,not_in_test
858,2025-09-21,referral,PL,android,18-24,not_in_test
859,2026-05-02,referral,UK,android,35-44,not_in_test
860,2026-06-19,paid_social,PT,android,25-34,not_in_test
861,2026-08-19,paid_social,UK,ios,25-34,not_in_test
862,2026-08-04,referral,PL,android,18-24,not_in_test
863,2025-10-14,organic,PL,ios,25-34,not_in_test
864,2026-06-09,organic,PT,android,25-34,not_in_test
865,2026-07-05,paid_social,UK,ios,18-24,not_in_test
866,2026-05-13,organic,UK,ios,25-34,not_in_test
867,2026-06-26,organic,UK,ios,35-44,not_in_test
868,2026-07-03,organic,PL,ios,35-44,not_in_test
869,2026-02-10,referral,UK,android,18-24,not_in_test
870,2025-09-15,app_store,PT,android,25-34,not_in_test
871,2026-02-14,paid_social,UK,android,35-44,not_in_test
872,2025-11-13,organic,PL,android,25-34,not_in_test
873,2025-10-12,app_store,PL,android,25-34,not_in_test
874,2025-10-16,organic,UK,android,45+,not_in_test
875,2026-05-12,app_store,PT,android,25-34,not_in_test
876,2026-03-03,paid_social,PT,android,25-34,control
877,2026-03-16,organic,PT,ios,25-34,treatment
878,2026-05-30,paid_social,PL,android,18-24,not_in_test
879,2026-03-19,organic,UK,ios,25-34,treatment
880,2026-04-18,referral,UK,ios,18-24,treatment
881,2025-10-02,organic,PL,ios,18-24,not_in_test
882,2026-07-07,app_store,ES,android,18-24,not_in_test
883,2026-02-11,referral,UK,android,45+,not_in_test
884,2025-10-27,app_store,UK,ios,35-44,not_in_test
885,2026-06-24,app_store,PT,ios,18-24,not_in_test
886,2026-05-26,organic,PL,android,25-34,not_in_test
887,2025-09-20,paid_social,ES,android,25-34,not_in_test
888,2025-11-10,app_store,UK,ios,25-34,not_in_test
